,employee_id,age,gender,marital_status,city,education_level,years_experience,weekly_hours,department,bonus_percentage,performance_score,overtime_hours,monthly_income,income_class
301,302,31,Female,Single,Surabaya,SMA,4,47,Sales,12.7,84,2.8,6644,Low
302,303,41,Male,Married,Bandung,D3,5,43.9,Sales,,76.1,10.4,8035,Low
303,304,40,Male,Divorced,Surabaya,S1,17,38.9,HR,13.2,85.2,1.3,12941,High
304,305,35,Female,Single,Jakarta,S1,5,40.7,IT,9.2,58.7,11.4,5963,Low
305,306,36,Female,Married,Bandung,S1,11,32.4,,15.1,62.7,10.9,9300,High
306,307,45,Male,Married,Jakarta,S1,7,39.3,IT,5.4,79.7,9.7,6304,Low
307,308,30,Female,Married,Surabaya,SMA,16,35.7,Finance,,82.4,12.2,12134,High
308,309,39,Other,Married,Jakarta,SMA,17,43.5,Marketing,8.9,77.8,11,14599,High
309,310,33,Male,Married,Surabaya,S1,14,52.9,HR,8.9,56.2,8.5,13109,High
310,311,33,Male,Married,Jakarta,SMA,12,42.5,Sales,10.6,64.4,,11447,High
311,312,44,Female,Single,Jakarta,S2,9,30,HR,,79.2,12,7126,Low
312,313,42,Male,Divorced,Surabaya,S1,4,38.2,Finance,9.8,99.3,13.9,6300,Low
313,314,42,Female,Married,Bandung,S1,20,,Finance,7.8,87.2,15.4,14759,High
314,315,45,Male,Single,Surabaya,S2,6,40.4,Finance,,90.8,13.3,6739,Low
315,316,100,Female,Married,Bandung,SMA,13,36.3,Finance,11.5,78.4,20.3,10818,High
316,317,40,Female,Married,Bandung,D3,15,,Marketing,7.3,78.3,10.8,12077,High
317,318,33,Male,Married,Bandung,S1,7,33.8,IT,,64.7,10,7574,Low
318,319,38,Male,Single,Bandung,D3,15,35.3,IT,5.9,150,6.8,9997,High
319,320,34,Female,Married,Surabaya,S2,14,43.2,Marketing,8.5,74.3,8.7,12599,High
320,321,36,Male,Single,Surabaya,SMA,19,34.9,IT,13.9,81.9,6.3,13443,High
321,322,40,Female,Single,Bandung,S1,8,42.7,Finance,,75.3,13.4,8151,Low
322,323,28,Male,Married,Bandung,S1,4,33.2,IT,7.8,77.8,,5221,Low
323,324,52,Male,Married,Bandung,S1,7,48.8,,,74.1,10.4,8344,Low
324,325,27,Male,Married,Bandung,SMA,11,36.1,IT,8.9,77.2,12.8,8284,Low
325,326,25,Male,Married,Bandung,D3,10,38.9,HR,,85,10.8,10077,High
326,327,44,Male,Married,Bandung,S1,8,41.7,Sales,9.5,62.3,,9128,High
327,328,41,Female,Divorced,Jakarta,SMA,0,,HR,11,60.1,13.5,4748,Low
328,329,40,Female,Married,Bandung,S1,12,40.7,HR,12.8,79.3,9.6,11585,High
329,330,40,Female,Single,Jakarta,S1,20,42.9,Finance,,89.4,,14477,High
330,331,35,Male,Married,Surabaya,S1,12,44.8,Finance,10.7,91.9,5.1,8825,Low
331,332,28,Male,Single,Surabaya,S1,13,44,Finance,9.5,62.8,17,11525,High
332,333,36,Male,Single,Bandung,SMA,13,39.1,HR,16.1,71,17.4,11006,High
333,334,30,Male,Married,Surabaya,S1,12,39.3,Marketing,,60.2,12.6,11481,High
334,335,43,Female,Married,Surabaya,S1,15,51.7,Finance,8.7,69.5,13.9,13757,High
335,336,34,Female,Married,Bandung,D3,12,44.7,Finance,8.1,86.2,6.1,10609,High
336,337,28,Male,Married,Surabaya,S2,8,35.4,HR,4.8,74.9,,7395,Low
337,338,32,Female,Single,Surabaya,D3,6,40.5,Sales,12.5,71.3,16.2,8054,Low
338,339,38,Male,Single,Bandung,SMA,9,38.3,Sales,3,80.5,12.1,5677,Low
339,340,30,Female,Single,Bandung,D3,12,39.3,,,67,,10174,High
340,341,28,Female,Single,Bandung,S2,8,33.9,Sales,9.4,90.9,9.1,8331,Low
341,342,37,Male,Married,Jakarta,D3,12,37.9,Finance,16.7,75.1,15.9,9673,High
342,343,37,Female,Single,Bandung,S1,12,49.1,Marketing,4.5,71,15.6,10524,High
343,344,31,Female,Married,Surabaya,S1,14,42.9,IT,7.3,80.9,13.2,11584,High
344,345,31,Male,Married,Bandung,D3,16,27.5,Marketing,9.6,84.4,10.3,12104,High
345,346,37,Female,Married,Jakarta,SMA,10,46.1,Marketing,9.4,91,8.2,10059,High
346,347,-2,Female,Single,Surabaya,S1,3,45.4,Finance,,72.9,13.5,5368,Low
347,348,,Female,Married,Jakarta,D3,8,38.2,HR,9.8,85.9,4.5,9037,Low
348,349,29,Female,Married,Surabaya,S1,10,43.6,HR,,76,5.5,10770,High
349,350,33,Male,Single,Bandung,D3,1,35.7,HR,11.1,68.9,2.7,3263,Low
350,351,37,Male,Married,Jakarta,D3,17,37.6,Sales,,67.2,16.2,15063,High
351,352,47,Male,Single,Bandung,S1,11,47.5,HR,,64,,10249,High
352,353,42,Male,Divorced,Surabaya,D3,12,38.6,Finance,8.2,67.6,12,10813,High
353,354,34,Female,Married,Bandung,D3,17,30.7,Sales,13,86.2,9.4,12293,High
354,355,35,Male,Married,Bandung,D3,7,39.7,HR,15.3,82.1,24.5,6770,Low
355,356,91,Female,Married,Surabaya,D3,13,39.6,Marketing,,62.6,12.2,10009,High
356,357,35,Female,Married,Jakarta,S1,9,46,Finance,14.2,57.5,0.7,9167,High
357,358,33,Female,Married,Surabaya,S1,9,40.1,Finance,9.1,63.9,15.9,6637,Low
358,359,38,Male,Married,Surabaya,D3,6,37.9,IT,7.1,67.2,8.1,7610,Low
359,360,28,Male,Married,Bandung,S1,18,45.2,Finance,,72,9,11627,High
360,361,39,Male,Married,Surabaya,S1,8,40.6,Marketing,11.6,86.7,6.6,8075,Low
361,362,47,Other,Single,Jakarta,SMA,13,36.2,Finance,10,69.5,11,9453,High
362,363,34,Female,Single,Surabaya,SMA,1,45.8,IT,12.1,91.8,10.9,5656,Low
363,364,38,Male,Single,Surabaya,S2,16,41,Finance,10.8,58.2,6.8,9893,High
364,365,41,Male,Married,Bandung,S1,15,40,Finance,9.8,71.5,7.5,9839,High
365,366,32,Female,Single,Jakarta,S1,10,40.9,IT,,82.9,10.5,8492,Low
366,367,37,Male,Married,Bandung,S1,9,34.6,Finance,9.2,83.5,1.7,8484,Low
367,368,35,Female,Single,Bandung,SMA,12,37.4,Sales,11.9,71.6,2.8,9958,High
368,369,36,Female,Single,Jakarta,S1,21,40,Finance,9.6,85,18.3,15552,High
369,370,29,Female,Married,Jakarta,S1,1,39,HR,,83.1,11.6,4511,Low
370,371,35,Female,Single,Surabaya,S1,14,46.4,HR,11.2,68.2,7.4,11618,High
371,372,,Female,Married,Jakarta,D3,,41.1,Sales,,78.1,1.5,5537,Low
372,373,47,Male,Married,Bandung,SMA,10,44.3,Finance,,82,9.7,9204,High
373,374,43,Female,Single,Jakarta,SMA,9,40,Marketing,,68.9,14.9,8485,Low
374,375,52,Female,Married,Jakarta,S2,8,45.3,Finance,8.4,91.9,23.2,6473,Low
375,376,,Male,Married,Jakarta,D3,10,42,HR,11,66.6,19.5,8309,Low
376,377,42,Male,Married,Bandung,D3,4,40.1,IT,7.8,76.4,5.6,6470,Low
377,378,36,Male,Married,Surabaya,SMA,15,39.9,Sales,8.2,62.5,7.5,11673,High
378,379,53,Female,Single,Surabaya,SMA,1,35.2,IT,13.2,76,2.6,3770,Low
379,380,29,Male,Single,Bandung,S1,13,42.5,Marketing,,64.3,5.8,10146,High
380,381,,Female,Married,Surabaya,S1,8,39.8,Finance,7.9,72.1,8.9,6237,Low
381,382,30,Male,Married,Surabaya,S1,4,37.5,Marketing,10.1,59.1,,3574,Low
382,383,18,Female,Single,Bandung,SMA,11,45.5,IT,,83,20.3,9747,High
383,384,31,Female,Single,Bandung,S1,2,33.7,Finance,,78.6,3.4,5864,Low
384,385,29,Male,Married,Surabaya,SMA,10,37.9,Marketing,,85.9,9.8,8826,Low
385,386,36,Male,Single,Jakarta,SMA,3,45.1,HR,,71.5,0.3,7035,Low
386,387,38,Male,Single,Surabaya,D3,12,41.6,HR,13.1,86.3,11.7,8981,Low
387,388,50,Female,Single,Jakarta,SMA,5,39.8,Sales,,75.4,3.3,6759,Low
388,389,43,Female,Married,Bandung,SMA,8,41.3,HR,,76.1,15.5,7422,Low
389,390,30,Male,Single,Jakarta,S1,11,40.9,HR,,96.1,8.5,8847,Low
390,391,28,Female,Married,Jakarta,S1,6,32.4,IT,10.5,70.2,3,6986,Low
391,392,39,Male,Married,Jakarta,S1,10,38.3,HR,12.6,87.3,0.5,8705,Low
392,393,24,Female,Married,Bandung,D3,2,48.1,HR,9.7,79.8,5.1,4423,Low
393,394,50,Male,Married,Surabaya,SMA,,,IT,6.8,69.3,11.2,10268,High
394,395,44,Female,Married,Surabaya,SMA,19,38.4,HR,9.7,61.8,12.1,12625,High
395,396,31,Female,Married,Jakarta,S2,24,37.3,HR,,64.7,7.5,14285,High
396,397,21,Female,Single,Surabaya,S1,10,39.6,Sales,8.8,86.3,14.6,7961,Low
397,398,46,Male,Single,Bandung,S1,14,37.1,HR,,92.3,4.3,12754,High
398,399,34,Male,Single,Bandung,SMA,1,42.4,HR,13.5,75.9,4.6,5956,Low
399,400,108,Female,Single,Bandung,S1,18,41,Sales,,76.4,11.4,11084,High
400,401,22,Male,Divorced,Bandung,SMA,14,43.9,IT,9.9,82.8,16.5,11198,High
401,402,30,Male,Divorced,Surabaya,S1,8,34.7,HR,12.5,75.7,16.5,7359,Low
402,403,35,Female,Single,Jakarta,S2,16,38.3,Marketing,,86,3.5,11564,High
403,404,35,Male,Married,Jakarta,S2,9,38.9,IT,7.1,77.9,7.3,7723,Low
404,405,31,Male,Married,Jakarta,S1,8,42.3,IT,,76.4,13.6,8975,Low
405,406,40,Female,Married,Bandung,D3,12,36,HR,8.5,68,6.9,10546,High
406,407,26,Female,Married,Surabaya,S2,5,44.6,Sales,7.6,65.5,10.5,8007,Low
407,408,34,Male,Single,Surabaya,S1,15,45.9,,,43.4,6.4,12423,High
408,409,36,Female,Married,Surabaya,SMA,5,35.1,Sales,,87.3,4.6,6614,Low
409,410,39,Female,Married,Surabaya,D3,5,37.5,Marketing,8.9,73.5,5.5,5910,Low
410,411,41,Other,Married,Surabaya,SMA,5,,Sales,,71,14.8,4658,Low
411,412,26,Male,Married,Surabaya,D3,14,53.2,Finance,9.4,55.5,10.1,10713,High
412,413,23,Other,Divorced,Jakarta,D3,,37.9,Sales,13.3,68.6,16.4,6433,Low
413,414,45,Male,Married,Bandung,S1,3,48.4,IT,13.9,67.3,12.6,6138,Low
414,415,38,Male,Married,Jakarta,D3,7,33.7,Sales,,67.1,,5584,Low
415,416,29,Male,Single,Surabaya,SMA,10,35.1,Sales,11.4,78.3,14.1,7375,Low
416,417,47,Male,Married,Bandung,S1,4,36.6,Finance,6.1,76.2,13.8,5278,Low
417,418,36,Female,Married,Bandung,S1,4,35.8,Finance,,61.4,9.4,6441,Low
418,419,44,Female,Single,Bandung,S1,21,38.7,HR,11.3,62,,14700,High
419,420,36,Male,Married,Bandung,D3,6,36.5,IT,,62,10.6,5782,Low
420,421,,Male,Single,Surabaya,S2,8,35.9,HR,,93.1,0.1,7637,Low
421,422,49,Male,Single,Surabaya,S2,8,45.8,Finance,,89.9,11.3,7251,Low
422,423,33,Male,Single,Bandung,SMA,8,46.1,Sales,,66.5,5.1,7748,Low
423,424,43,Male,Single,Surabaya,SMA,13,,Finance,,55.2,15.1,9317,High
424,425,40,Male,Married,Bandung,S1,15,42.6,,,76.3,13.6,12191,High
425,426,46,Male,Married,Surabaya,S1,8,40.5,,15.5,75.5,9,7764,Low
426,427,27,Male,Married,Bandung,S2,4,37.5,,14.8,78.2,5.6,5594,Low
427,428,40,Female,Married,Surabaya,S1,,35.2,Sales,7.4,82.4,10.7,12329,High
428,429,43,Male,Married,Jakarta,S1,10,41.8,Marketing,,79.5,6.8,8184,Low
429,430,21,Male,Single,Jakarta,S1,19,34.1,Finance,15.1,63.8,13.9,13380,High
430,431,26,Male,Single,Surabaya,SMA,1,35,IT,13.7,77.9,12.8,5988,Low
431,432,,Male,Single,Surabaya,SMA,11,45.8,IT,9,83.5,24.7,9094,High
432,433,33,Female,Married,Jakarta,D3,20,49.5,,12.4,67.8,7.8,13387,High
433,434,41,Female,Married,Surabaya,S1,8,42,Finance,19,78,8.5,6939,Low
434,435,47,Female,Single,Bandung,S1,9,45.5,IT,10.3,69.5,9.2,9442,High
435,436,36,Female,Married,Surabaya,S1,11,,Marketing,8.1,95,9.4,11123,High
436,437,48,Male,Divorced,Surabaya,SMA,7,33.3,Finance,10.5,61.7,,8536,Low
437,438,24,Male,Single,Jakarta,S1,8,43.1,IT,10.7,86.6,8.6,9151,High
438,439,21,Female,Married,Jakarta,SMA,8,42.8,HR,8.4,58.3,19.9,9164,High
439,440,35,Female,Single,Surabaya,D3,7,40.4,Finance,,92.9,12.9,8000,Low
440,441,38,Female,Married,Bandung,S1,16,38.8,Finance,,63.6,7.6,12604,High
441,442,35,Male,Married,Surabaya,S1,12,44.8,Sales,8,76.9,6.3,10785,High
442,443,18,Male,Married,Bandung,S2,11,35.1,,,58.7,15.2,8207,Low
443,444,34,Male,Married,Bandung,SMA,14,36.1,HR,4.7,61.5,10.1,12327,High
444,445,25,Male,Married,Surabaya,D3,9,35,Marketing,12.7,84,10,9331,High
445,446,40,Female,Single,Bandung,D3,6,40.4,Finance,4,85.3,7,6265,Low
446,447,38,Male,Single,Jakarta,D3,7,34.6,Marketing,,77.4,9.7,7605,Low
447,448,27,Male,Married,Bandung,S1,10,,Marketing,,82.4,6.8,10119,High
448,449,31,Female,Single,Bandung,S1,5,36.5,Marketing,10.9,85.4,16.8,6566,Low
449,450,27,Male,Single,Bandung,S1,,38.7,Sales,,68.2,13.6,7164,Low
450,451,34,Male,Single,Jakarta,SMA,7,32.6,Marketing,,61,9.1,8186,Low
451,452,43,Male,Single,Jakarta,S1,21,40.4,IT,,74.9,9.1,14799,High
452,453,27,Male,Single,Surabaya,SMA,4,46.2,IT,11.7,69.2,10.5,5996,Low
453,454,39,Male,Married,Bandung,S1,9,40.7,HR,,78.9,10,7418,Low
454,455,31,Female,Single,Jakarta,D3,19,47.7,HR,10.4,80.5,5.2,11340,High
455,456,29,Female,Married,Bandung,D3,,46.7,Marketing,6.4,68.2,0.5,12140,High
456,457,34,Female,Married,Bandung,S1,14,43.9,Marketing,,82,6,10552,High
457,458,27,Female,Married,Surabaya,S2,10,40.4,Sales,9.6,81.5,9.4,10001,High
458,459,31,Female,Married,Bandung,SMA,7,40.1,Marketing,7.6,82.2,6.3,6591,Low
459,460,25,Male,Married,Jakarta,D3,,43.8,Marketing,10.5,70.9,14.1,5049,Low
460,461,51,Female,Single,Surabaya,S1,11,38,Marketing,10.5,82.8,8.9,9754,High
461,462,104,Male,Married,Surabaya,D3,6,30.6,Finance,13.5,80.2,,4820,Low
462,463,29,Male,Single,Bandung,SMA,6,42.5,Finance,5.2,81.4,7.2,8203,Low
463,464,37,Male,Married,Bandung,D3,,34.3,Sales,,91.8,10.7,7236,Low
464,465,34,Male,Single,Jakarta,D3,19,35.2,Sales,7.7,78.3,8.6,13572,High
465,466,33,Female,Single,Bandung,S2,22,40,IT,12.6,68.9,12.2,16455,High
466,467,40,Male,Single,Jakarta,S1,11,39.5,Sales,,63.9,15.3,10192,High
467,468,41,Male,Married,Bandung,S1,8,32.9,IT,,86.3,13,7199,Low
468,469,31,Female,Single,Jakarta,S2,4,40.8,Marketing,,78.6,0.2,8027,Low
469,470,30,Male,Married,Bandung,D3,,44.8,Sales,,91.7,12.5,10438,High
470,471,33,Female,Divorced,Surabaya,SMA,19,34.4,Sales,,54.7,4.9,13029,High
471,472,17,Female,Single,Jakarta,SMA,9,46.4,Sales,,84.1,8.5,8973,Low
472,473,23,Male,Divorced,Surabaya,D3,2,32.2,IT,6.2,72.4,13.4,2994,Low
473,474,46,Male,Single,Surabaya,SMA,13,50.6,IT,,71.5,4.4,10223,High
474,475,48,Male,Married,Surabaya,S2,15,37.9,HR,,67.4,15.8,10740,High
475,476,33,Male,Divorced,Surabaya,S1,2,,IT,1.1,84,8.2,4059,Low
476,477,40,Male,Divorced,Jakarta,SMA,11,30.5,,,81.1,20.9,8276,Low
477,478,37,Male,Married,Bandung,S1,12,39.7,Finance,10.4,63.6,10.3,10795,High
478,479,60,Female,Married,Surabaya,S1,10,41.1,Sales,,76.6,18.5,8705,Low
479,480,44,Male,Single,Bandung,S2,6,39.6,IT,10.3,82.1,16,7177,Low
480,481,34,Male,Married,Jakarta,S1,15,37.2,Sales,13.3,76.8,,10713,High
481,482,27,Male,Single,Bandung,S1,8,35.3,Sales,,86.1,,10072,High
482,483,22,Female,Single,Jakarta,S1,3,45.7,Finance,,72.1,,7573,Low
483,484,37,Male,Married,Bandung,S1,0,40.2,Sales,,52.5,,3768,Low
484,485,29,Male,Single,Jakarta,S1,16,47.7,IT,,76.9,17.9,13043,High
485,486,24,Male,Divorced,Jakarta,SMA,13,37.4,Sales,7.2,76.8,8.8,8896,Low
486,487,30,Male,Married,Bandung,SMA,10,37.8,HR,15.2,78.1,8.5,8568,Low
487,488,26,Male,Married,Surabaya,S1,8,,HR,11.9,86.1,3,7807,Low
488,489,48,Other,Married,Surabaya,SMA,7,31.9,Finance,18.5,55.5,12.1,7431,Low
489,490,42,Female,Married,Bandung,SMA,5,33.9,IT,,72.6,4.1,4963,Low
490,491,35,Female,Single,Surabaya,S1,8,45.5,Finance,,65.8,12.2,10206,High
491,492,47,Female,Married,Surabaya,SMA,1,34.1,HR,9.6,62.9,12.9,3849,Low
492,493,36,Female,Single,Jakarta,S1,6,30.9,IT,,74.3,6.3,5221,Low
493,494,28,Female,Single,Bandung,S1,8,49.3,Sales,,82,14.8,8966,Low
494,495,47,Male,Single,Surabaya,S2,13,33,IT,10.4,78,,10540,High
495,496,,Female,Married,Surabaya,D3,10,40.9,Marketing,10.3,68.1,2.6,9612,High
496,497,27,Male,Single,Surabaya,SMA,14,40.3,IT,10.1,73.5,,11191,High
497,498,33,Male,Married,Bandung,S1,17,25.9,Sales,8,84.3,5.4,11972,High
498,499,28,Male,Married,Surabaya,S1,,38.7,Marketing,9.6,81.8,12.5,12183,High
499,500,24,Female,Single,Surabaya,S2,12,42.2,Finance,,69.5,12.1,11046,High
500,501,42,Male,Married,Surabaya,D3,10,41.8,IT,10,68.8,11.9,8901,Low
501,502,50,Female,Married,Jakarta,D3,5,44.5,Finance,12.8,57.8,11.9,6669,Low
502,503,24,Female,Divorced,Bandung,S2,14,38.1,IT,15.3,70.7,5.1,10599,High
503,504,40,Male,Single,Surabaya,SMA,18,43.6,HR,,57.6,,12862,High
504,505,92,Male,Married,Jakarta,S1,12,36.6,HR,,95.7,14.8,9761,High
505,506,31,Male,Married,Bandung,D3,20,32.9,Sales,7.5,66.4,12.4,13289,High
506,507,30,Male,Divorced,Jakarta,SMA,,33.5,HR,10.6,86.1,3.3,6006,Low
507,508,28,Female,Married,Jakarta,D3,4,32.7,Marketing,8.4,93.2,5.1,4764,Low
508,509,35,Female,Married,Bandung,SMA,14,45,Marketing,10.7,77.2,13.3,10518,High
509,510,28,Male,Single,Surabaya,S1,11,32.4,IT,13.3,74,0,9388,High
510,511,37,Female,Single,Surabaya,S2,17,41.4,Finance,,61.8,11.7,12709,High
511,512,35,Female,Single,Jakarta,SMA,10,38.7,Marketing,,70,3.3,8181,Low
512,513,33,Male,Married,Bandung,S1,6,,IT,8.6,91,5.7,7731,Low
513,514,28,Female,Married,Bandung,SMA,9,46.8,Finance,,78.5,2.9,8903,Low
514,515,30,Male,Single,Surabaya,S1,2,37.8,HR,7.3,75.3,11.2,6305,Low
515,516,41,Female,Married,Jakarta,SMA,4,43.1,IT,13.6,88.1,15.6,5356,Low
516,517,39,Male,Single,Surabaya,S2,15,40.2,,12.7,82,11.7,10938,High
517,518,27,Female,Married,Bandung,S1,14,39.2,Sales,11.7,73.5,12.3,11052,High
518,519,36,Male,Married,Bandung,S1,12,,Sales,,77.2,10.8,12508,High
519,520,41,Female,Married,Surabaya,S1,1,32.8,Marketing,,67.3,13.4,3066,Low
520,521,22,Male,Single,Surabaya,S1,8,46.4,Finance,8.1,69.4,12.3,9021,Low
521,522,39,Male,Married,Bandung,S2,4,43.3,Sales,12.3,72.9,3.6,5164,Low
522,523,30,Female,Divorced,Jakarta,S1,16,37.6,Marketing,,80.6,14.5,12677,High
523,524,40,Female,Married,Bandung,S2,7,48.1,IT,14.3,62.5,14,7663,Low
524,525,29,Female,Single,Jakarta,S1,5,30.8,IT,9,75.8,8.2,6195,Low
525,526,21,Other,Married,Surabaya,SMA,10,37.4,Finance,11.5,71.1,0.1,9410,High
526,527,,Female,Married,Surabaya,S1,7,34,Finance,16.3,66,11.2,5080,Low
527,528,,Female,Single,Jakarta,SMA,17,,Finance,,71.2,11.6,12915,High
528,529,37,Male,Single,Bandung,S1,6,34.4,Finance,10.2,51.8,7.8,5938,Low
529,530,28,Male,Married,Bandung,D3,3,42.2,Sales,13.2,67.4,10.9,6215,Low
530,531,40,Other,Married,Jakarta,S1,1,39.1,Sales,,64,,3533,Low
531,532,22,Female,Divorced,Jakarta,SMA,10,112.8,Marketing,9,72.2,22,15700,High
532,533,34,Male,Single,Jakarta,SMA,7,41.9,Sales,8.4,52.2,10.7,8893,Low
533,534,25,Female,Married,Jakarta,D3,3,38.7,IT,9.3,76.9,11.7,6487,Low
534,535,30,Female,Single,Bandung,S2,16,34.6,Marketing,,84.1,5.9,10462,High
535,536,,Female,Divorced,Surabaya,D3,13,54,Sales,9.2,73.8,7.5,13697,High
536,537,28,Female,Single,Bandung,D3,10,37.6,Finance,10.2,80,9.3,6174,Low
537,538,32,Male,Single,Jakarta,S1,17,28.9,Sales,,69.9,15.9,11606,High
538,539,43,Female,Single,Bandung,S1,13,35.8,HR,,59.5,14.1,8794,Low
539,540,30,Male,Married,Jakarta,SMA,6,33.7,Marketing,10.5,75,19.6,6738,Low
540,541,42,Female,Single,Jakarta,D3,5,44.1,Sales,,81.8,,6651,Low
541,542,26,Male,Married,Jakarta,SMA,14,41.6,Sales,7.1,61.8,3.4,10143,High
542,543,39,Female,Married,Jakarta,S2,12,42,IT,4,70.3,15.5,9462,High
543,544,47,Female,Married,Bandung,SMA,11,38.1,Finance,7.5,72.5,17.2,8528,Low
544,545,15,Female,Single,Jakarta,D3,6,38.6,Finance,12.4,103.5,10.2,6937,Low
545,546,29,Female,Single,Bandung,SMA,13,38.1,IT,,77.2,12.3,11289,High
546,547,40,Female,Single,Bandung,SMA,6,39.6,IT,12.1,55.9,6.3,8918,Low
547,548,33,Male,Married,Surabaya,S1,9,44.2,HR,11.7,53.5,11.7,8747,Low
548,549,38,Female,Married,Bandung,SMA,,41.7,Marketing,,82.3,5.5,12967,High
549,550,30,Male,Single,Surabaya,SMA,7,42.5,Finance,12.3,99.9,10.9,8936,Low
550,551,36,Female,Married,Surabaya,D3,2,42.5,IT,,72.2,,4801,Low
551,552,34,Male,Single,Surabaya,SMA,,44.4,IT,15.4,71.6,17.1,6159,Low
552,553,44,Male,Married,Bandung,SMA,15,41.4,Marketing,,79.3,14,13593,High
553,554,37,Male,Divorced,Surabaya,S1,11,41.8,IT,,67,9.7,9500,High
554,555,38,Female,Single,Jakarta,S1,9,45.9,HR,12.6,49.6,7.5,9312,High
555,556,32,Male,Married,Bandung,S2,7,36.7,Marketing,12.2,85.4,13.8,5564,Low
556,557,31,Male,Married,Jakarta,S1,12,35.7,HR,4,68.9,10.1,9048,Low
557,558,32,Female,Married,Bandung,S1,6,34.1,Sales,12.8,85.5,10.3,8294,Low
558,559,38,Male,Married,Surabaya,SMA,12,40.9,Finance,,67.4,,10554,High
559,560,32,Female,Married,Surabaya,S1,6,30.7,IT,,76.2,6.4,6044,Low
560,561,37,Female,Single,Bandung,S1,6,42.3,Marketing,5.6,83.5,13.8,8625,Low
561,562,52,Female,Married,Surabaya,S1,7,39.5,HR,10,85.7,,5800,Low
562,563,42,Male,Married,Jakarta,S1,8,45.7,Finance,,77.3,11.3,8153,Low
563,564,,Male,Divorced,Jakarta,SMA,10,36.6,Finance,,76.8,12.1,10939,High
564,565,45,Male,Married,Surabaya,S1,11,39,IT,5.6,81.2,12.4,9348,High
565,566,,Male,Single,Bandung,S1,8,45.6,Finance,11.5,79.6,,8504,Low
566,567,19,Male,Married,Bandung,S2,6,46.9,IT,12.6,62.1,13.1,8871,Low
567,568,27,Female,Married,Jakarta,SMA,8,36.6,Sales,10.6,62.3,6.9,8909,Low
568,569,,Female,Married,Surabaya,SMA,18,40.9,IT,13.5,53.9,2.7,11789,High
569,570,32,Male,Married,Surabaya,SMA,5,41.5,HR,9.7,82.7,5.6,7075,Low
570,571,35,Male,Divorced,Jakarta,S1,11,41.9,Finance,,71,13.6,11443,High
571,572,48,Female,Single,Bandung,SMA,17,38.7,Finance,7.2,83.2,,11726,High
572,573,38,Male,Single,Surabaya,SMA,3,46.4,Finance,,79,4.8,5768,Low
573,574,33,Female,Married,Bandung,S2,12,,IT,15.6,65,4.8,9084,Low
574,575,42,Male,Married,Bandung,SMA,6,37.9,Marketing,13.4,73.8,,7484,Low
575,576,17,Female,Married,Jakarta,S1,7,42.2,IT,5.8,70.5,4.3,6296,Low
576,577,37,Female,Married,Bandung,D3,6,42.3,HR,10.5,68.9,15,4116,Low
577,578,41,Female,Married,Jakarta,S1,6,46.8,IT,9.7,84.2,6.4,7892,Low
578,579,23,Male,Single,Surabaya,S1,24,46,Finance,,100.1,1.3,17765,High
579,580,44,Male,Married,Bandung,S2,14,38.6,,8.8,86.2,,10545,High
580,581,38,Female,Single,Jakarta,S2,16,46.5,HR,,74.7,12.6,12040,High
581,582,32,Female,Married,Jakarta,SMA,12,36.4,Sales,,87.6,0.8,9476,High
582,583,40,Female,Divorced,Bandung,SMA,2,,HR,,92.1,14.8,7063,Low
583,584,53,Female,Single,Jakarta,SMA,12,49.1,HR,9.6,61.1,2.8,10241,High
584,585,36,Male,Single,Surabaya,S1,,46.1,Finance,,87.2,8,12678,High
585,586,37,Male,Single,Bandung,S1,6,40.5,IT,12.8,82.7,8,5899,Low
586,587,31,Male,Single,Surabaya,D3,15,38.3,Finance,11.4,86.9,7.2,10228,High
587,588,28,Female,Single,Jakarta,S1,14,32.4,Finance,,83.1,9.7,11081,High
588,589,42,Male,Married,Surabaya,SMA,19,41.6,Finance,9.9,72.7,13.9,15290,High
589,590,28,Male,Married,Jakarta,S1,8,34.4,Sales,,95.3,9.8,8331,Low
590,591,36,Female,Single,Jakarta,S2,5,36,HR,,78.4,7,4050,Low
591,592,31,Female,Married,Surabaya,SMA,8,34,Marketing,,70.7,12.3,6985,Low
592,593,39,Female,Divorced,Bandung,D3,17,37.7,IT,6.8,80.1,11,12509,High
593,594,38,Female,Single,Bandung,SMA,1,39.9,Finance,8.8,84.7,6.7,4546,Low
594,595,43,Other,Married,Bandung,S1,0,,HR,,75.9,10.2,2217,Low
595,596,31,Male,Single,Surabaya,S1,10,,IT,,78.9,6.2,7403,Low
596,597,33,Male,Single,Surabaya,SMA,8,45.3,Marketing,,75.9,5.7,7733,Low
597,598,27,Female,Married,Surabaya,D3,10,39,Marketing,,68.4,14,8828,Low
598,599,31,Male,Single,Surabaya,D3,15,36.1,Finance,4.9,66.8,12.2,9172,High
599,600,38,Male,Single,Bandung,S1,7,41.1,Marketing,6.1,61,13.9,8213,Low
600,601,41,Male,Single,Bandung,S1,1,49.8,Marketing,,90.2,13.2,5389,Low
601,602,28,Female,Divorced,Jakarta,SMA,20,41.7,,9.4,72.8,5.6,13124,High
602,603,42,Male,Single,Surabaya,S1,5,38.2,IT,13.9,40.7,15,6512,Low
603,604,46,Male,Married,Bandung,S1,5,32.4,Finance,6.4,79,8.5,4296,Low
